"","(Intercept)","FinFSLdat_AnnEsts","FinWestSST_AnnEsts","FinWestSST_SummerDat","FSL_months_Apr","FSLdat_Spring","s(Ages)","SST_West_Months_Jul","SST_West_Months_Jun","SST_West_Months_Oct","SST_West_Months_Sep","WestSST_Spring","WestSST_Winter","df","logLik","AICc","delta","weight"
"1906",2.10503152443286,-0.509452400274953,NA,NA,NA,4.11676011276353,"+",0.524038302360455,NA,0.386834109096367,0.589993150264782,-0.694518519896749,NA,11,-3297.42850651005,6617.08677803315,11.5625054189368,0.000156004463906478
"42",14.3560806559447,4.10788054368205,NA,NA,2.72936604370666,NA,"+",NA,NA,NA,NA,NA,NA,7,-3301.49486250567,6617.08686291247,11.5625902982556,0.000155997843270653
"3056",-7.53425922194094,-0.586864562553111,0.793797652871843,0.378585733499961,2.786351948172,NA,"+",1.63497858992644,0.751921776896054,-0.00945301893745016,0.48828240699216,NA,-2.79979246296766,14,-3294.36178617056,6617.09006448772,11.5657918735005,0.000155748323621281
"2098",7.06725395077828,1.27255371312105,NA,NA,NA,3.19372766393816,"+",NA,NA,NA,NA,NA,0.489940623810904,8,-3300.4842924508,6617.09358490159,11.5693122873727,0.000155474415479988
"3446",-2.29595710606605,1.51810279418625,NA,0.429206948142831,NA,1.86497780141863,"+",1.09033164253229,NA,0.224458527717027,NA,0.130435935038392,-0.886212526833416,12,-3296.41867684103,6617.10913068554,11.5848580713264,0.000154270614212821
"2490",4.44824264880237,1.15346260746337,NA,NA,1.25512688116409,2.87661058184151,"+",NA,-0.595557162509364,0.202650152696397,NA,NA,1.01167196039743,11,-3297.44206540105,6617.11389581515,11.5896232009272,0.000153903491997558
"758",-2.30245897841809,0.183259940279493,NA,0.305394986185077,NA,3.40101158209575,"+",0.56571651392838,-0.349284311975081,NA,0.495572844412303,NA,NA,11,-3297.44407291879,6617.11791085063,11.5936382364134,0.000153594837924572
"234",6.14038014586631,3.50671004749816,NA,NA,2.18968221845275,NA,"+",0.652914590500373,-0.172019028326712,NA,NA,NA,NA,9,-3299.4864551416,6617.12929603472,11.6050234205013,0.000152722969123364
"50",15.3062379426884,3.39807710281808,NA,NA,NA,2.6576842112152,"+",NA,NA,NA,NA,NA,NA,7,-3301.51770052724,6617.1325389556,11.6082663413863,0.000152475535526377
"1530",3.23438566188471,0.428163787975784,NA,NA,1.44215033962191,2.80302474348417,"+",0.637533258885519,-0.256324525697654,0.208354877737422,NA,0.10814395383352,NA,12,-3296.43293463255,6617.13764626858,11.613373654367,0.000152086662121331
"374",-3.38603043792724,0.715850452992581,NA,0.34670553025374,NA,2.2957839346422,"+",0.576138947099009,NA,0.136226560127651,NA,NA,NA,10,-3298.47402205677,6617.13934846137,11.6150758471531,0.00015195727677928
"1778",2.12720199804701,-0.688466417724762,NA,NA,NA,4.67152059962321,"+",0.539680416770823,-0.343707464738848,NA,0.635760425374976,-0.0204848351770896,NA,11,-3297.4565279565,6617.14282092606,11.6185483118443,0.000151693672545506
"368",-10.93007939499,0.239462114263622,0.93169167281216,0.311379281959546,2.28454664261573,NA,"+",0.320513938815817,NA,-0.164387681285931,NA,NA,NA,11,-3297.45732667113,6617.14441835532,11.620145741098,0.000151572560963677
"362",2.43146499092476,2.71927419745762,NA,NA,1.72626801428357,NA,"+",0.556202881755886,NA,0.165914809228446,NA,NA,NA,9,-3299.50789833254,6617.17218241661,11.6479098023883,0.000149482963512561
"102",-3.42208623275886,3.36133694395966,NA,0.434981547227105,NA,NA,"+",0.590473888507255,NA,NA,NA,NA,NA,8,-3300.52657941906,6617.17815883811,11.6538862238949,0.000149036943646129
"3688",-11.4097456954651,2.29283006589573,1.02175149391388,0.549029657622741,NA,NA,"+",0.789128401759096,NA,NA,0.577829435025335,-0.693395710309245,-0.816775930540804,12,-3296.46199817197,6617.19577334743,11.6715007332114,0.000147730100626981
"882",0.256022807668284,-1.17057160204747,NA,NA,NA,4.25652525363307,"+",0.483431194465873,NA,0.0973900724742045,0.339093316682798,NA,NA,10,-3298.50542917712,6617.20216270207,11.6778900878571,0.000147258903686443
"3570",3.18984880062733,-0.324543083808505,NA,NA,NA,3.54053440777935,"+",1.34148881594046,0.340657320875664,0.167480452665296,NA,0.474200506474585,-1.57081982868817,12,-3296.47492221863,6617.22162144075,11.6973488265357,0.000145833114685029
"2150",-1.64789805824544,3.92486601599891,NA,0.539267431379759,NA,NA,"+",0.988574404003519,NA,NA,NA,NA,-0.623985946180586,9,-3299.53850773612,6617.23340122375,11.7091286095365,0.00014497669803875
"54",6.23305934651345,3.54031443144499,NA,0.466483016344548,NA,1.32693313021342,"+",NA,NA,NA,NA,NA,NA,8,-3300.56205742842,6617.24911485684,11.7248422426219,0.000143842105697716
"2786",4.38277704946282,3.74338328810025,NA,NA,NA,NA,"+",1.38778999776585,0.389280558726702,NA,0.791782693586992,NA,-1.89906157018905,10,-3298.53155073267,6617.25440581317,11.7301331989556,0.000143462077447473
"2664",-8.56304057694938,2.45525014874009,0.564856542844521,0.465316358286615,NA,NA,"+",0.980106040729446,NA,NA,0.393392697731886,NA,-1.08831326160878,11,-3297.51419514237,6617.25815529779,11.7338826835767,0.000143193374973575
"2790",-2.29804819324046,2.72619462505257,NA,0.49328597207574,NA,NA,"+",1.6442814923785,0.563614536925964,NA,0.699563859029747,NA,-2.40175795174546,11,-3297.52177032591,6617.27330566487,11.749033050648,0.000142112756984316
"1266",2.21164474489289,0.267621568762902,NA,NA,NA,3.67413320079305,"+",0.61724699023756,-0.254713013195692,NA,NA,0.424942309442984,NA,10,-3298.5417841326,6617.27487261303,11.7505999988161,0.000142001458927468
"4026",4.76150302290581,0.160862793470412,NA,NA,1.13453722348914,3.98100265164026,"+",NA,-0.621221255399824,0.350754162954839,0.753555252226345,-0.666853270008757,0.81094716534916,13,-3295.48907329487,6617.29549619742,11.7712235831978,0.000140544693233277
"894",-2.91261827854468,-0.522632950074625,NA,0.252667262483928,0.649172113414129,2.93294840869629,"+",0.496118458517082,NA,0.055126895172992,0.244565222565637,NA,NA,12,-3296.52666948125,6617.32511596599,11.8008433517716,0.00013847857980347
"746",2.94912162677104,3.14901603547676,NA,NA,1.9446904208083,NA,"+",0.535988593885856,-0.337893881286456,NA,0.498507195539293,NA,NA,10,-3298.5819800074,6617.35526436263,11.830991748413,0.000136406780814111
"3002",3.32425073265765,-0.54597508109798,NA,NA,1.21585795626102,4.11630209226723,"+",NA,-0.578645906903256,0.0760214044877376,0.540932510744318,NA,0.67961173430036,12,-3296.54669997949,6617.36517696247,11.8409043482498,0.000135732380543048
"2928",-7.60009784112761,0.840350535977321,0.73302794084988,0.339656265715592,2.32641541924991,NA,"+",0.932032788213909,NA,-0.0309367086269853,0.379421627186145,NA,-1.12097670803376,13,-3295.5290284773,6617.37540656228,11.851133948061,0.00013503990901217
"510",-1.84924279701835,1.46861830956338,NA,0.351695629781222,0.594893439774758,1.90493066279035,"+",0.662335974608375,-0.27023807352305,0.208219138514764,NA,NA,NA,12,-3296.56436992058,6617.40051684465,11.8762442304351,0.000133355062761936
"2792",-8.81575065809234,1.51792529451941,0.607107618854852,0.522602785126438,NA,NA,"+",1.56152768357538,0.625589005605097,NA,0.489901655593458,NA,-2.46639330391832,12,-3296.56437451065,6617.40052602479,11.8762534105736,0.00013335445065437
"2414",-1.44388176090034,3.09051648313411,NA,0.427717744206908,0.909483243309727,NA,"+",1.0904997553691,NA,0.2661995644447,NA,NA,-0.875895571511072,11,-3297.58739953872,6617.4045640905,11.8802914762773,0.000133085475264002
"954",6.6437153481527,-0.94744571017231,NA,NA,1.59773874610848,4.23716259567208,"+",NA,-0.278247004944756,0.071147689103695,0.745320793071457,NA,NA,11,-3297.60229171645,6617.43434844595,11.9100758317318,0.000131118227373454
"1828",-4.18965755226235,3.13682486102908,1.42669210053595,NA,NA,NA,"+",NA,NA,0.488700525308209,0.790592848210552,-1.65417426215611,NA,10,-3298.6223458852,6617.43599611822,11.9117235039994,0.000131010251923089
"1520",-12.9358480960696,0.305325863672381,1.57390331323493,0.460344104212696,2.82356471936865,NA,"+",0.408853879267869,-0.0960784602202215,0.357263857152277,NA,-1.28151304050117,NA,13,-3295.56398065309,6617.44531091384,11.9210382996253,0.000130401503753887
"440",-10.8970928677017,-3.71368293143476,1.29011835863877,0.374670276839491,NA,5.29982161293004,"+",NA,-0.106872774013773,-0.115409927505574,NA,NA,NA,11,-3297.61303715865,6617.45583933035,11.9315667161363,0.000129716846750909
"1654",-2.73418681740192,0.0472417638552504,NA,0.322762510963633,NA,3.01681964643323,"+",0.510067436573776,NA,NA,0.40308649354697,-0.201926220274637,NA,11,-3297.61821212593,6617.46618926491,11.9419166506932,0.000129047300248352
"3434",4.21562202431113,2.79497904083526,NA,NA,2.08216097969208,NA,"+",1.03153432821309,NA,0.185714409193778,NA,0.269103554907951,-0.864158526812615,11,-3297.61828240058,6617.46632981421,11.9420571999935,0.000129038231813116
"3944",-11.7341100976147,2.43988438587903,1.17927973136361,0.561671775762219,NA,NA,"+",0.799926956089387,NA,0.543271104718584,0.739542668305599,-1.6262611500006,-0.765179355309301,13,-3295.59230043825,6617.50195048417,11.9776778699561,0.000126760362698004
"548",-3.37902647189074,2.75533020108514,0.80814277464585,NA,NA,NA,"+",NA,NA,NA,0.249235870880261,NA,NA,8,-3300.69028196721,6617.50556393443,11.9812913202086,0.000126531548330282
"1124",-4.61605529755388,2.9501718367339,0.957012568020775,NA,NA,NA,"+",0.42038528581933,NA,NA,NA,-0.286553323030913,NA,9,-3299.67649761908,6617.50938098967,11.9851083754538,0.000126290289672799
"818",4.91221525240002,-1.02544483823257,NA,NA,NA,4.68787527104165,"+",NA,NA,0.0679588918257194,0.597479628843956,NA,NA,9,-3299.69077652411,6617.53793879975,12.0136661855313,0.000124499816041829
"1210",8.19662459432296,0.342749820524905,NA,NA,1.86836414621457,2.90541704744676,"+",NA,-0.135081916041359,NA,NA,0.554183842348758,NA,10,-3298.68620856083,6617.5637214695,12.0394488552774,0.000122905148005729
"2362",6.51261134455977,0.484035387536535,NA,NA,1.57678319932538,2.67331383919807,"+",NA,NA,0.168689468380885,NA,NA,0.338804755326195,10,-3298.69006610031,6617.57143654844,12.0471639342204,0.000122431949823172
"2538",5.67704542268076,2.55941379009701,NA,NA,2.22365360035062,NA,"+",1.31645543766362,0.324366157596516,0.344036725536694,NA,NA,-1.44733998391157,11,-3297.67704026654,6617.58384554613,12.0595729319075,0.000121674672624165
"3054",-0.920932056738996,1.49256024024392,NA,0.382297569379448,1.58101471242583,NA,"+",1.81222853824791,0.681949180952295,0.188387986689846,0.655409670314588,NA,-2.79913157890563,13,-3295.63645869088,6617.59026698943,12.0659943752134,0.000121284635603372
"186",14.0795229739026,2.26277912150415,NA,NA,2.4996921549581,1.75013362118997,"+",NA,0.0328601908786854,NA,NA,NA,NA,9,-3299.71726917341,6617.59092409834,12.0666514841232,0.000121244793541538
"1320",-12.7501319543877,2.13572012441022,1.63407990681651,0.598755027526677,NA,NA,"+",NA,NA,0.285842016902211,NA,-1.07640117030955,NA,10,-3298.71413247523,6617.61956929828,12.0952966840605,0.00011952062959464
"2996",-5.97510629929567,-4.3732194899254,0.94366934660957,NA,NA,6.74153583713187,"+",NA,-0.38921710227967,-0.0950793828201325,0.417777684057407,NA,0.366263956636613,12,-3296.67667003219,6617.62511706786,12.1008444536392,0.000119189552535291
"2926",-1.44328720161259,2.65083902578951,NA,0.346476124650026,1.24515821927622,NA,"+",1.15772900491394,NA,0.154932249028926,0.544282734522484,NA,-1.26567866290927,12,-3296.67901929925,6617.62981560199,12.1055429877761,0.000118909873094099
"3574",-2.56564235998972,0.820429955711338,NA,0.465082383822247,NA,1.7856912817496,"+",1.54732125490599,0.47642261851547,0.182452138040591,NA,0.307651098971574,-1.96307839111483,13,-3295.6652440943,6617.64783779627,12.1235651820571,0.000117843177941453
"622",-3.17222275541939,2.52934255908917,NA,0.318642782844491,0.916649036930667,NA,"+",0.505915965703059,NA,NA,0.200550507941551,NA,NA,10,-3298.73203842051,6617.65538118885,12.1311085746283,0.000117399546412532
"1640",-14.392175124603,1.8587371455345,1.30125414358952,0.552200010559341,NA,NA,"+",0.335694882531649,NA,NA,0.414694556816737,-1.03677011145823,NA,11,-3297.71466258959,6617.65909019224,12.1348175780186,0.000117182030508851
"2874",5.27942434803671,-1.2682761428111,NA,NA,1.52631855619359,3.97205642708026,"+",NA,NA,0.0376418142422619,0.564092787668065,NA,0.0124502301812363,11,-3297.71914321168,6617.66805143642,12.1437788222038,0.00011665815663097
"3304",-11.7163607213406,1.61301807052581,0.978820096699113,0.603912458658283,NA,NA,"+",1.16402219540286,0.412709736234893,NA,NA,-0.197882435627779,-1.51944660975021,12,-3296.6997325936,6617.67124219068,12.1469695764663,0.000116472191257603
"1642",2.51179457054297,2.6153843784654,NA,NA,1.88968583098858,NA,"+",0.478838676850369,NA,NA,0.395522054604115,-0.153688936315659,NA,10,-3298.74061717313,6617.67253869409,12.1482660798747,0.000116396712428411
"2788",-1.06975689144507,2.72092597217524,0.54079969328647,NA,NA,NA,"+",1.30049959774346,0.435262584804763,NA,0.609904923300346,NA,-1.93001753831388,11,-3297.72272959315,6617.67522419936,12.1509515851376,0.000116240525320298
"888",-12.1280138078192,-3.85139100794217,0.911320486546132,0.316074546862319,NA,5.04043533531594,"+",0.327273368484442,NA,-0.133248730010407,0.124582516381804,NA,NA,12,-3296.70280107654,6617.67737915657,12.1531065423551,0.000116115346091877
"3684",-2.3338571863594,3.29515847095177,0.752848770208696,NA,NA,NA,"+",0.794106741776131,NA,NA,0.641718061600416,-0.367118319979002,-0.826373459892055,11,-3297.7243325643,6617.67843014166,12.1541575274441,0.00011605434437258
"1384",-14.2300155714044,2.03524267720181,1.3348320031732,0.592640092323066,NA,NA,"+",0.46220469944067,NA,0.412273764352362,NA,-1.26252262350165,NA,11,-3297.72641810618,6617.68260122541,12.1583286111954,0.000115812560390485
"2608",-7.93594327504264,0.221245876192416,1.0223258948727,0.237225507365489,2.65838327060404,NA,"+",NA,NA,NA,0.110272678435754,NA,-0.128592097505128,11,-3297.72780378573,6617.68537258451,12.1610999702934,0.000115652192428997
"3816",-10.9772236866411,1.586700455375,0.953583644773072,0.57576790077933,NA,NA,"+",1.29199279283001,0.495360154845265,NA,0.61320844823678,-0.539135067504519,-1.968359954371,13,-3295.68580539363,6617.68896039493,12.1646877807134,0.00011544490933715
"318",5.71446918761694,2.01815403574467,NA,0.310928892199369,1.17882159499555,1.61704510401396,"+",NA,NA,0.204080940869747,NA,NA,NA,10,-3298.77036345014,6617.73203124811,12.207758633891,0.000112985333036187
"3950",-0.505122047262098,3.087462546294,NA,0.373974519996887,1.10563633724033,NA,"+",1.15644105090548,NA,0.384144523451862,0.722925014504261,-0.568085370137121,-1.19309598260438,13,-3295.71194916244,6617.74124793256,12.2169753183443,0.000112465855838651
"1012",-5.63354388021796,-3.82039399680106,0.753400270606417,NA,NA,6.22887858151669,"+",0.391619205912374,-0.300626195019598,-0.0226638937518127,0.410481473972313,NA,NA,12,-3296.73480616705,6617.74138933759,12.2171167233719,0.000112457904501023
"2476",-4.97915437686466,0.631779027890745,1.11956984090289,NA,3.48480619387222,NA,"+",NA,-0.306789756600659,-0.12153580657108,NA,NA,0.366707202289096,11,-3297.7567075611,6617.74318013524,12.2189075210272,0.000112357254892668
"2230",-0.200998046697492,2.50266027276821,NA,0.370395046123077,NA,2.06909663119696,"+",NA,-0.592947652550157,NA,NA,NA,1.06787863318938,10,-3298.77684275565,6617.74498985912,12.2207172449043,0.000112255633072984
"876",-6.34616223061947,0.161583181540866,0.93029091000242,NA,3.12510895200098,NA,"+",0.288782257585465,NA,-0.146045123805515,0.0904560574174429,NA,NA,11,-3297.76368421635,6617.75713344576,12.2328608315411,0.000111576105134401
"2218",6.01968105943407,4.17124828041249,NA,NA,1.88585014893817,NA,"+",NA,-0.564701462214671,NA,NA,NA,1.05066097395679,9,-3299.80424383337,6617.76487341825,12.2406008040352,0.000111145141591391
"830",3.0054749060718,-0.683532545301786,NA,0.175025904636406,1.13895644103816,3.46067002703162,"+",NA,NA,0.0247805409215925,0.524932420335006,NA,NA,11,-3297.76893543173,6617.76763587651,12.2433632622879,0.000110991730656792
"3112",-14.3169988609808,1.83351503681798,1.52918419334204,0.580336017561615,NA,NA,"+",NA,NA,NA,NA,-0.830729210283311,0.258741351773714,10,-3298.79383319826,6617.77897074434,12.2546981301184,0.000110364471511981
"2276",-2.46439361434512,2.96924750511755,0.81789933365784,NA,NA,NA,"+",0.914824484439674,0.215648209253026,NA,NA,NA,-0.961160497810374,10,-3298.79396557069,6617.77923548921,12.2549628749894,0.000110349863264983
"1896",-14.5355292825874,2.04259150951207,1.44865033066435,0.565313143569702,NA,NA,"+",0.377264525675518,NA,0.572478197211621,0.595959434200067,-1.99693881562136,NA,12,-3296.75672773519,6617.78523247386,12.2609598596464,0.000110019475626472
"1134",-2.65005690037331,2.78345808668346,NA,0.372120206861809,0.873099263325884,NA,"+",0.569420923242082,NA,NA,NA,0.0364524481245615,NA,10,-3298.80233149326,6617.79596733435,12.2716947201334,0.000109430535726448
"816",-9.839057590811,-0.179352228985075,1.18144225067449,0.271862497845113,2.95762493020427,NA,"+",NA,NA,-0.244326264119865,0.113786921287113,NA,NA,11,-3297.788737617,6617.80724024706,12.2829676328447,0.000108815470310901
"238",-1.22257802579409,3.5091325185669,NA,0.42966047371424,0.923891127247858,NA,"+",0.666276630562884,-0.219671120137133,NA,NA,NA,NA,10,-3298.80799412501,6617.80729259785,12.2830199836308,0.000108812622060475
"3762",3.57016510616527,-0.184598566282428,NA,NA,NA,4.71202331132387,"+",NA,-0.587601783635996,NA,0.657593759539889,-0.099370973026985,0.750452468536764,11,-3297.79112777714,6617.81202056734,12.2877479531235,0.000108555694487796
"504",-11.0396417634365,-2.43245413575811,0.88778020331033,0.376863188475452,NA,4.37045799122816,"+",0.448416419340958,-0.228135095288055,-0.0230952183617752,NA,NA,NA,12,-3296.77957694845,6617.83093090039,12.3066582861702,0.000107534119510853
"3172",-2.46973417069897,3.26117000432198,0.750597670568733,NA,NA,NA,"+",0.747566664220487,NA,NA,NA,0.0437145556233966,-0.55395890179547,10,-3298.82537893835,6617.84206222453,12.3177896103161,0.000106937283375125
"492",-4.69674346005027,0.83304641804969,0.924266597703419,NA,3.17753975599677,NA,"+",0.39354631240042,-0.217361778031035,-0.0412495894569672,NA,NA,NA,11,-3297.8086074703,6617.84697995366,12.322707339441,0.000106674662086042
"2084",-3.72782272050823,2.79538212442484,0.923922125978849,NA,NA,NA,"+",NA,NA,NA,NA,NA,0.134192710147321,8,-3300.86689528415,6617.8587905683,12.334517954082,0.000106046571781512
"1978",7.78708968190812,-0.601234386337831,NA,NA,1.59365071292478,4.17554189579015,"+",NA,-0.269714245030345,0.221784497579765,0.884059811193215,-0.366922478557969,NA,12,-3296.79651633757,6617.86480967862,12.3405370644068,0.00010572789854682
"2146",6.4869548588403,4.94368210403372,NA,NA,NA,NA,"+",0.850723012621644,NA,NA,NA,NA,-0.356897275175689,8,-3300.87138810841,6617.86777621683,12.3435036026112,0.000105571191869481
"1842",6.30011508317061,-0.608211706290828,NA,NA,NA,4.62371656540692,"+",NA,NA,0.245780162930135,0.76641672807057,-0.430365957655291,NA,10,-3298.84797629513,6617.88725693809,12.3629843238677,0.000104547882181911
"2860",-5.23131922352555,-0.240870905122519,1.20454028065143,NA,3.81888522584508,NA,"+",NA,NA,-0.221441654258078,0.248168457770484,NA,-0.149704104108646,11,-3297.82939518448,6617.88855538201,12.3642827677913,0.000104480029428871
"2352",-9.82104567338588,-0.219788568579917,1.27695235244076,0.295602941925646,3.0970291693146,NA,"+",NA,NA,-0.221092051173183,NA,NA,-0.0444990877360388,11,-3297.83382625445,6617.89741752195,12.3731449077359,0.000104018095294818
"498",3.13904683312211,0.922070048356578,NA,NA,NA,3.30214257734227,"+",0.669613295378233,-0.240026937450172,0.297085293277516,NA,NA,NA,10,-3298.85592695405,6617.90315825593,12.3788856417123,0.000103719953281106
"3262",0.177518668538426,1.66071033282376,NA,0.291798743313124,0.699786979564229,2.26099283588741,"+",NA,-0.579677994696743,NA,NA,0.172499601676627,0.949161585014428,12,-3296.81703983301,6617.9058566695,12.3815840552843,0.000103580107977624
"4078",-0.395320840758652,1.88501625684056,NA,0.395559384782566,1.45923360419198,NA,"+",1.74247876051586,0.610112929217932,0.32683968057388,0.75436977071211,-0.351904161463219,-2.59259808600515,14,-3294.78251091095,6617.93151396849,12.4072413542754,0.000102259802055931
"3682",3.17360264804609,4.0650423440664,NA,NA,NA,NA,"+",1.04578999622049,NA,NA,0.640369208233885,0.137455071996019,-1.09310887846729,10,-3298.87358726904,6617.9384788859,12.4142062716837,0.000101904305877826
"3898",6.37353687143091,-0.815782439492785,NA,NA,1.48586674043621,3.87103871969151,"+",NA,NA,0.225855708000283,0.71245766043169,-0.461608716521783,0.069404503475536,12,-3296.83393329363,6617.93964359075,12.4153709765314,0.000101844978934568
"1578",6.84713136731718,2.95513589844107,NA,NA,2.16260025132654,NA,"+",NA,NA,NA,0.592060106310768,-0.113500224761785,NA,9,-3299.89465206774,6617.94568988699,12.4214172727761,0.000101537551411344
"1066",7.93396807656747,3.06187867992415,NA,NA,2.1925595503692,NA,"+",NA,NA,NA,NA,0.406425577986719,NA,8,-3300.91615774388,6617.95731548776,12.4330428735375,0.000100949045983202
"688",-7.05217610105139,0.798121778332542,0.966479552456488,0.241423316483761,2.59992137145396,NA,"+",NA,-0.229727673876871,NA,0.212643655780738,NA,NA,11,-3297.8680948109,6617.96595463485,12.4416820206361,0.000100513929589536
"2090",7.75186841796307,3.314974392506,NA,NA,2.12512864726839,NA,"+",NA,NA,NA,NA,NA,0.397921478773727,8,-3300.92295664315,6617.97091328629,12.446640672073,0.000100265031496062
"3774",1.27081388439246,0.412951877618985,NA,0.221543676645995,0.851184225269753,3.41660770405002,"+",NA,-0.580301438082263,NA,0.607094255522517,-0.184910617318233,0.73741849822595,13,-3295.83398816238,6617.98532593242,12.4610533182067,9.95450864806052e-05
"2488",-11.0581621507346,-2.98723598844835,1.07387992960719,0.344675807134382,NA,4.98415985996327,"+",NA,-0.368676687246181,-0.0956505698313983,NA,NA,0.503261612026734,12,-3296.85945049569,6617.99067799487,12.4664053806546,9.92790568315745e-05
"3562",4.51907041466946,1.84416480750035,NA,NA,2.402651448949,NA,"+",1.48425527437285,0.476387770508715,0.133866519876463,NA,0.468066150869605,-1.94527455288934,12,-3296.86030228832,6617.99238158012,12.4681089658989,9.91945276692013e-05
"1398",-2.76816993910173,1.40140259529192,NA,0.382770900879011,NA,1.88737519548001,"+",0.619598813101962,NA,0.272613782962331,NA,-0.265319680264939,NA,11,-3297.891803126,6618.01337126506,12.4890986508417,9.81589403950364e-05
"46",7.07846250236468,3.96628143067303,NA,0.395503798950798,1.5203201936571,NA,"+",NA,NA,NA,NA,NA,NA,8,-3300.94765004801,6618.02030009601,12.4960274817968,9.78194654233826e-05
"3514",4.35561896185604,1.08639714316698,NA,NA,1.25840804016807,2.90691794834321,"+",NA,-0.593145551422369,0.186803826590813,NA,0.0325238833150063,0.998958084160779,12,-3296.8766225168,6618.02502203708,12.5007494228648,9.75887889651767e-05
"3250",3.4025559118504,0.91922868601082,NA,NA,NA,3.67203531763488,"+",NA,-0.583664732567958,NA,NA,0.317547644217324,0.973421103948051,10,-3298.9240126239,6618.03932959564,12.5150569814177,9.68931514942173e-05
"1854",4.24090350375875,-0.136395673944654,NA,0.198678401290327,1.08264595799367,3.31998435207109,"+",NA,NA,0.222272760292946,0.708006824960637,-0.482225561818958,NA,12,-3296.88482054021,6618.0414180839,12.5171454696856,9.67920241991327e-05
"2046",-0.582686312776571,0.710614495326684,NA,0.292769990784177,0.562510798113074,2.9666844446991,"+",0.610328653084406,-0.354422099099552,0.405583125829292,0.683994846626165,-0.733719714777284,NA,14,-3294.84335096857,6618.05319408374,12.5289214695222,9.62237872996275e-05
"2542",-1.10421952602562,2.39451106808167,NA,0.461856878597817,1.08362612471142,NA,"+",1.50786767910657,0.444193041331167,0.302779260134759,NA,NA,-1.82284870264262,12,-3296.89620798167,6618.06419296682,12.5399203526067,9.56960626319128e-05
"3170",3.02169258077544,4.02884684671145,NA,NA,NA,NA,"+",0.998595156986745,NA,NA,NA,0.545916345385205,-0.820469782779006,9,-3299.97074666286,6618.09787907725,12.5736064630319,9.40977466129996e-05
"2034",2.93048609972164,-0.15292718140635,NA,NA,NA,4.43302162606644,"+",0.588697093276509,-0.355304476093903,0.414024560769792,0.759835821296792,-0.645290418437062,NA,12,-3296.9188524942,6618.10948199188,12.585209377663,9.35534230142827e-05
"3940",-2.44396738488964,3.45771363955559,0.897441580814502,NA,NA,NA,"+",0.804533811327869,NA,0.519084738348281,0.797636377693009,-1.25127248504873,-0.777285825806589,12,-3296.92351952102,6618.11881604551,12.5945434312971,9.31178239471645e-05
"1010",1.23688633617544,-0.756953694088497,NA,NA,NA,4.57067599271543,"+",0.55268497767576,-0.364328539692753,0.146309577992713,0.531479507831976,NA,NA,11,-3297.94621586423,6618.12219674152,12.5979241272989,9.29605553763592e-05
"1590",2.54305252201951,-0.0908311723170394,NA,0.255740099574989,NA,3.7122204805431,"+",NA,NA,NA,0.633980213601102,-0.132559754838086,NA,10,-3298.96656993216,6618.12444421214,12.6001715979246,9.28561509900169e-05
"3432",-12.3855379482735,2.28902200495237,1.14440286416626,0.594530450869665,NA,NA,"+",0.746549616536161,NA,0.368753544669394,NA,-0.911114728461595,-0.491000298530091,12,-3296.94841085175,6618.16859870699,12.6443260927726,9.08286064235495e-05
"2872",-10.8599600079334,-4.8805610599585,1.17499300069253,0.293523836415079,NA,6.06575372003375,"+",NA,NA,-0.197638183430696,0.307067664218353,NA,-0.10037433586475,12,-3296.94932497786,6618.1704269592,12.6461543449841,9.0745615561107e-05
"1714",6.5638791011657,-0.679499114420547,NA,NA,NA,5.03154096287377,"+",NA,-0.262082178862167,NA,0.822859275195214,0.01075769819889,NA,10,-3298.99149870592,6618.17430175967,12.6500291454549,9.05699751819507e-05
"1636",-5.29994441979087,2.86174042681962,1.03416040824442,NA,NA,NA,"+",0.335371169129626,NA,NA,0.477054825497192,-0.712703792744015,NA,10,-3298.99354154008,6618.17838742799,12.6541148137758,9.03851445961354e-05
"2742",-0.151512720993148,0.419937619410815,NA,0.244876178849488,NA,3.70701513955382,"+",NA,-0.588250190439473,NA,0.506230433033261,NA,0.735859623477622,11,-3297.97574310992,6618.1812512329,12.6569786186819,9.02558145020035e-05
"610",1.29956104141341,3.71725266617902,NA,NA,NA,NA,"+",0.494276312203705,NA,NA,0.327343426939822,NA,NA,8,-3301.03854967684,6618.20209935367,12.6778267394538,8.93198690922365e-05
"2102",1.57542025761157,1.81258352914713,NA,0.367628034665616,NA,2.0370306155225,"+",NA,NA,NA,NA,NA,0.39130997453458,9,-3300.02488206581,6618.20614988314,12.6818772689185,8.91391557693984e-05
"2730",4.22949477653369,3.67826860735841,NA,NA,1.83357046585912,NA,"+",NA,-0.560902301891215,NA,0.488917854458308,NA,0.691985996365752,10,-3299.00847982011,6618.20826398804,12.6839913738186,8.90449807891127e-05
"4072",-11.3764283289646,1.88146757322987,1.11545808352422,0.581555598756968,NA,NA,"+",1.18953227040882,0.384543165078719,0.505546126483803,0.755779256153536,-1.44176112008162,-1.66269434269249,14,-3294.92589702207,6618.21828619073,12.6940135765099,8.85998835112493e-05
"3634",5.1894942282604,-0.905922345935074,NA,NA,NA,4.68406858650664,"+",NA,NA,NA,0.651544519215445,-0.0795505748155932,0.0721130167704439,10,-3299.01450676724,6618.22031788232,12.6960452680978,8.85099253917626e-05
