"","Year","WestSST_Annual","WestSST_Winter","WestSST_Spring","SST_West_Months_Jun","SST_West_Months_Jul","SST_West_Months_Sep","SST_West_Months_Oct","LagWestSST_Spring","LagSST_West_Months_Oct","LagSST_West_Months_Nov","LagSST_West_Months_Dec","FinWestSST_AnnEsts","FinWestSST_SummerDat","FinWestSST_SpringDat","LagFinWestSST_AnnEsts","LagFinWestSST_SpringDat","FSLdat_Spring","FSL_months_Apr","FinFSLdat_AnnEsts","FishName","OtoWidth","Ages","Site","FSLann","FSLsumm","FSLaut","FSLwin","FSLspr","TannS","TsummS","TautS","TwinS","TsprS","TannW","TsummW","TautW","TwinW","TsprW"
"343",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060091",26.24733333,16,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"344",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060087",27.767,2,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"345",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060135",16.22033333,11,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"346",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X050247",22.864,12,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"347",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060141",13.84466667,15,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"348",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060113",30.704,10,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"349",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060149",11.054,37,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"350",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060228",18.447,12,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"351",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060253",19.779,15,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"352",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060118",32.11266667,3,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"353",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060133",39.16466667,6,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"354",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060251",20.8525,24,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"355",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060131",21.91133333,6,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"356",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060269",14.57366667,12,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"357",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060115",18.88466667,14,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"358",1974,19.6358333333333,18.27,18.3466666666667,18.85,18.12,18.04,18.04,18.3466666666667,18.87,19.71,20.79,19.7858333333333,20.9466666666667,18.87,19.7858333333333,18.87,0.724,0.832,0.789166666666667,"X060270",18.93066667,10,"West",0.79475,0.734333333333333,0.853666666666667,0.867,0.724,18.6208333333333,19.88,20.2533333333333,17.25,17.1,19.6358333333333,20.8466666666667,21.08,18.27,18.3466666666667
"359",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060266",17.53333333,11,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"360",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060089",14.32733333,36,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"361",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060119",21.59233333,5,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"362",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X050229",19.759,14,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"363",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060251",19.2985,25,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"364",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060113",25.5,11,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"365",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060116",17.421,14,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"366",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060264",18.54466667,21,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"367",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060149",11.287,38,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"368",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060117",18.26166667,19,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"369",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060091",26.00066667,17,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"370",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060267",13.44266667,26,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"371",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060253",20.06966667,16,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"372",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060141",17.13666667,16,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"373",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060254",15.377,29,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"374",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060180",22.79,23,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"375",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060227",26.70066667,3,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"376",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060093",25.66675,9,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"377",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X050247",26.21233333,13,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"378",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060270",19.422,11,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"379",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060118",34.502,4,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"380",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060135",16.62766667,12,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"381",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060115",18.92166667,15,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"382",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060269",16.318,13,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"383",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060131",23.82966667,7,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"384",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060087",22.58333333,3,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"385",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060228",18.572,13,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"386",1975,20.1266666666667,19.07,18.87,19.89,19.02,18.03,18.87,18.87,18.69,18.52,19.56,20.1616666666667,20.9066666666667,18.5433333333333,20.1616666666667,18.5433333333333,0.767333333333333,0.865,0.7975,"X060133",29.06066667,7,"West",0.806083333333333,0.698,0.869666666666667,0.889333333333333,0.767333333333333,19.0725,20.3533333333333,20.2,17.8466666666667,17.89,20.1266666666667,21.2933333333333,21.2733333333333,19.07,18.87
"387",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060091",20.90766667,18,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"388",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060253",13.83266667,17,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"389",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X050247",28.48666667,14,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"390",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X050229",15.81933333,15,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"391",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060117",16.91833333,20,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"392",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060254",15.55233333,30,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"393",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060131",22.99333333,8,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"394",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060113",30.751,12,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"395",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060087",20.84333333,4,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"396",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060119",20.034,6,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"397",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060266",22.70266667,12,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"398",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060141",18.525,17,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"399",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060251",18.2785,26,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"400",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060270",18.015,12,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"401",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060149",11.69466667,39,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
"402",1976,20.0241666666667,19.23,18.5433333333333,19.81,19.05,18.42,18.69,18.5433333333333,18.94,18.55,20.71,19.5291666666667,21.2166666666667,18.5033333333333,19.5291666666667,18.5033333333333,0.629666666666667,0.834,0.69525,"X060093",24.7605,10,"West",0.735583333333333,0.735,0.817666666666667,0.76,0.629666666666667,19.0133333333333,19.99,20.5433333333333,18.1466666666667,17.3733333333333,20.0241666666667,20.8066666666667,21.5166666666667,19.23,18.5433333333333
